# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  251       7.290297408473e-10       3.311846176059e-13       8.810137021178e-12       0.000000000000e+00       7.159566223508e-13       1.630468743099e-13       9.883464827002e-16 
  252       7.265427309693e-10       3.426564283118e-13       9.027013296283e-12       0.000000000000e+00       7.071380888712e-13       1.610571990249e-13       1.018768484357e-15 
  253       7.239858616889e-10       3.544355573032e-13       9.242295489389e-12       0.000000000000e+00       6.984471224634e-13       1.590933134428e-13       1.048909494556e-15 
  254       7.213599335525e-10       3.665221249353e-13       9.455901219315e-12       0.000000000000e+00       6.898836851596e-13       1.571550895408e-13       1.078762883199e-15 
  255       7.186657751899e-10       3.789161414211e-13       9.667747428779e-12       0.000000000000e+00       6.814475929186e-13       1.552423642075e-13       1.108322119949e-15 
  256       7.159042435191e-10       3.916175054647e-13       9.877750385468e-12       0.000000000000e+00       6.731385135787e-13       1.533549387661e-13       1.137580776428e-15 
  257       7.130762239505e-10       4.046260028950e-13       1.008582568309e-11       0.000000000000e+00       6.649559648122e-13       1.514925784966e-13       1.166532528431e-15 
  258       7.101826305914e-10       4.179413052986e-13       1.029188824246e-11       0.000000000000e+00       6.568993120787e-13       1.496550121586e-13       1.195171158120e-15 
  259       7.072244064499e-10       4.315629686535e-13       1.049585231251e-11       0.000000000000e+00       6.489677665792e-13       1.478419315139e-13       1.223490556238e-15 
  260       7.042025236400e-10       4.454904319628e-13       1.069763147142e-11       0.000000000000e+00       6.411603832096e-13       1.460529908494e-13       1.251484724309e-15 
  261       7.011179835851e-10       4.597230158874e-13       1.089713862762e-11       0.000000000000e+00       6.334760585145e-13       1.442878064993e-13       1.279147776844e-15 
  262       6.979718172229e-10       4.742599213801e-13       1.109428602091e-11       0.000000000000e+00       6.259135286413e-13       1.425459563682e-13       1.306473943546e-15 
  263       6.947650852099e-10       4.891002283185e-13       1.128898522346e-11       0.000000000000e+00       6.184713672933e-13       1.408269794534e-13       1.333457571514e-15 
  264       6.914988781250e-10       5.042428941386e-13       1.148114714090e-11       0.000000000000e+00       6.111479836843e-13       1.391303753677e-13       1.360093127450e-15 
  265       6.881743166747e-10       5.196867524683e-13       1.167068201342e-11       0.000000000000e+00       6.039416204917e-13       1.374556038621e-13       1.386375199862e-15 
  266       6.847925518968e-10       5.354305117607e-13       1.185749941677e-11       0.000000000000e+00       5.968503518106e-13       1.358020843484e-13       1.412298501269e-15 
  267       6.813547653652e-10       5.514727539274e-13       1.204150826335e-11       0.000000000000e+00       5.898720811072e-13       1.341691954218e-13       1.437857870406e-15 
  268       6.778621693940e-10       5.678119329722e-13       1.222261680327e-11       0.000000000000e+00       5.830045391733e-13       1.325562743835e-13       1.463048274430e-15 
  269       6.743160072418e-10       5.844463736240e-13       1.240073262544e-11       0.000000000000e+00       5.762452820793e-13       1.309626167636e-13       1.487864811122e-15 
  270       6.707175533163e-10       6.013742699710e-13       1.257576265857e-11       0.000000000000e+00       5.695916891282e-13       1.293874758435e-13       1.512302711096e-15 
  271       6.670681133785e-10       6.185936840931e-13       1.274761317229e-11       0.000000000000e+00       5.630409608097e-13       1.278300621787e-13       1.536357340000e-15 
  272       6.633690247471e-10       6.361025446963e-13       1.291618977818e-11       0.000000000000e+00       5.565901167535e-13       1.262895431212e-13       1.560024200722e-15 
  273       6.596216565027e-10       6.538986457452e-13       1.308139743086e-11       0.000000000000e+00       5.502359936833e-13       1.247650423425e-13       1.583298935596e-15 
  274       6.558274096922e-10       6.719796450972e-13       1.324314042902e-11       0.000000000000e+00       5.439752433706e-13       1.232556393560e-13       1.606177328607e-15 
  275       6.519877175335e-10       6.903430631354e-13       1.340132241649e-11       0.000000000000e+00       5.378043305883e-13       1.217603690398e-13       1.628655307594e-15 
  276       6.481040456193e-10       7.089862814020e-13       1.355584638334e-11       0.000000000000e+00       5.317195310648e-13       1.202782211592e-13       1.650728946455e-15 
  277       6.441778921218e-10       7.279065412320e-13       1.370661466688e-11       0.000000000000e+00       5.257169294371e-13       1.188081398895e-13       1.672394467354e-15 
  278       6.402107879970e-10       7.471009423865e-13       1.385352895277e-11       0.000000000000e+00       5.197924172054e-13       1.173490233384e-13       1.693648242924e-15 
  279       6.362042160835e-10       7.665663343227e-13       1.399649805292e-11       0.000000000000e+00       5.139424704419e-13       1.158999543737e-13       1.714487260712e-15 
  280       6.321593633396e-10       7.862989865809e-13       1.413546168312e-11       0.000000000000e+00       5.081665317282e-13       1.144609073240e-13       1.734910538615e-15 
  281       6.280773561679e-10       8.062948986580e-13       1.427036791936e-11       0.000000000000e+00       5.024647476369e-13       1.130320769614e-13       1.754917787073e-15 
  282       6.239593404443e-10       8.265499043091e-13       1.440116554489e-11       0.000000000000e+00       4.968371992468e-13       1.116136503727e-13       1.774508956331e-15 
  283       6.198064815975e-10       8.470596700150e-13       1.452780406326e-11       0.000000000000e+00       4.912839012943e-13       1.102058068377e-13       1.793684239361e-15 
  284       6.156199646890e-10       8.678196934515e-13       1.465023371125e-11       0.000000000000e+00       4.858048013255e-13       1.088087177071e-13       1.812444074771e-15 
  285       6.114009944924e-10       8.888253019573e-13       1.476840547198e-11       0.000000000000e+00       4.803997788472e-13       1.074225462802e-13       1.830789149721e-15 
  286       6.071507955738e-10       9.100716510029e-13       1.488227108781e-11       0.000000000000e+00       4.750686444785e-13       1.060474476832e-13       1.848720402840e-15 
  287       6.028706123711e-10       9.315537226587e-13       1.499178307344e-11       0.000000000000e+00       4.698111391027e-13       1.046835687471e-13       1.866239027139e-15 
  288       5.985617092737e-10       9.532663240638e-13       1.509689472888e-11       0.000000000000e+00       4.646269330184e-13       1.033310478854e-13       1.883346472928e-15 
  289       5.942253707029e-10       9.752040858945e-13       1.519756015244e-11       0.000000000000e+00       4.595156250916e-13       1.019900149723e-13       1.900044450728e-15 
  290       5.898629011908e-10       9.973614608323e-13       1.529373425377e-11       0.000000000000e+00       4.544767419067e-13       1.006605912206e-13       1.916334934187e-15 
  291       5.854756254607e-10       1.019732722033e-12       1.538537276686e-11       0.000000000000e+00       4.495097369182e-13       9.934288905966e-14       1.932220162996e-15 
  292       5.810648885067e-10       1.042311961595e-12       1.547243226303e-11       0.000000000000e+00       4.446139896025e-13       9.803701201320e-14       1.947702645803e-15 
  293       5.766320556733e-10       1.065093089027e-12       1.555487016396e-11       0.000000000000e+00       4.397888046091e-13       9.674305457752e-14       1.962785163129e-15 
  294       5.721785127353e-10       1.088069829719e-12       1.563264475470e-11       0.000000000000e+00       4.350334109125e-13       9.546110209926e-14       1.977470770280e-15 
  295       5.677056659776e-10       1.111235723406e-12       1.570571519666e-11       0.000000000000e+00       4.303469609635e-13       9.419123065343e-14       1.991762800265e-15 
  296       5.632149422749e-10       1.134584122643e-12       1.577404154062e-11       0.000000000000e+00       4.257285298405e-13       9.293350692137e-14       2.005664866709e-15 
  297       5.587077891715e-10       1.158108191266e-12       1.583758473976e-11       0.000000000000e+00       4.211771144019e-13       9.168798806866e-14       2.019180866770e-15 
  298       5.541856749609e-10       1.181800902868e-12       1.589630666264e-11       0.000000000000e+00       4.166916324367e-13       9.045472162312e-14       2.032314984051e-15 
  299       5.496500887658e-10       1.205655039263e-12       1.595017010624e-11       0.000000000000e+00       4.122709218166e-13       8.923374535274e-14       2.045071691517e-15 
  300       5.451025406178e-10       1.229663188952e-12       1.599913880893e-11       0.000000000000e+00       4.079137396473e-13       8.802508714365e-14       2.057455754409e-15 
  301       5.405445615370e-10       1.253817745601e-12       1.604317746352e-11       0.000000000000e+00       4.036187614203e-13       8.682876487805e-14       2.069472233160e-15 
  302       5.359777036122e-10       1.278110906497e-12       1.608225173022e-11       0.000000000000e+00       3.993845801641e-13       8.564478631222e-14       2.081126486307e-15 
  303       5.314035400798e-10       1.302534671028e-12       1.611632824970e-11       0.000000000000e+00       3.952097055960e-13       8.447314895440e-14       2.092424173411e-15 
  304       5.268236654047e-10       1.327080839144e-12       1.614537465607e-11       0.000000000000e+00       3.910925632738e-13       8.331383994282e-14       2.103371257967e-15 
  305       5.222396953592e-10       1.351741009826e-12       1.616935958988e-11       0.000000000000e+00       3.870314937467e-13       8.216683592358e-14       2.113974010320e-15 
  306       5.176532671030e-10       1.376506579560e-12       1.618825271114e-11       0.000000000000e+00       3.830247517078e-13       8.103210292868e-14       2.124239010583e-15 
  307       5.130660392631e-10       1.401368740799e-12       1.620202471234e-11       0.000000000000e+00       3.790705051447e-13       7.990959625393e-14       2.134173151548e-15 
  308       5.084796920136e-10       1.426318480437e-12       1.621064733144e-11       0.000000000000e+00       3.751668344916e-13       7.879926033691e-14       2.143783641602e-15 
  309       5.038959271550e-10       1.451346578270e-12       1.621409336488e-11       0.000000000000e+00       3.713117317808e-13       7.770102863493e-14       2.153078007643e-15 
  310       4.993164681946e-10       1.476443605475e-12       1.621233668061e-11       0.000000000000e+00       3.675030997942e-13       7.661482350299e-14       2.162064097995e-15 
  311       4.947430604259e-10       1.501599923068e-12       1.620535223106e-11       0.000000000000e+00       3.637387512146e-13       7.554055607173e-14       2.170750085321e-15 
  312       4.901773517322e-10       1.526806169079e-12       1.619312052516e-11       0.000000000000e+00       3.600168193548e-13       7.447815137707e-14       2.179143054033e-15 
  313       4.856205287216e-10       1.552054748171e-12       1.617564124695e-11       0.000000000000e+00       3.563370131466e-13       7.342762528808e-14       2.187244684101e-15 
  314       4.810736638644e-10       1.577338408146e-12       1.615292029427e-11       0.000000000000e+00       3.526994187253e-13       7.238901091015e-14       2.195055372666e-15 
  315       4.765378331811e-10       1.602649756548e-12       1.612496539514e-11       0.000000000000e+00       3.491040927608e-13       7.136233356440e-14       2.202575632666e-15 
  316       4.720141161752e-10       1.627981259734e-12       1.609178612630e-11       0.000000000000e+00       3.455510621156e-13       7.034761069676e-14       2.209806094006e-15 
  317       4.675035957667e-10       1.653325241939e-12       1.605339393165e-11       0.000000000000e+00       3.420403235015e-13       6.934485178685e-14       2.216747504739e-15 
  318       4.630073582249e-10       1.678673884351e-12       1.600980214077e-11       0.000000000000e+00       3.385718431371e-13       6.835405825706e-14       2.223400732239e-15 
  319       4.585264931022e-10       1.704019224173e-12       1.596102598737e-11       0.000000000000e+00       3.351455564050e-13       6.737522338149e-14       2.229766764374e-15 
  320       4.540620931665e-10       1.729353153699e-12       1.590708262782e-11       0.000000000000e+00       3.317613675093e-13       6.640833219491e-14       2.235846710686e-15 
  321       4.496152543353e-10       1.754667419379e-12       1.584799115960e-11       0.000000000000e+00       3.284191491328e-13       6.545336140180e-14       2.241641803565e-15 
  322       4.451870756080e-10       1.779953620886e-12       1.578377263982e-11       0.000000000000e+00       3.251187420941e-13       6.451027928531e-14       2.247153399422e-15 
  323       4.407786589998e-10       1.805203210192e-12       1.571445010368e-11       0.000000000000e+00       3.218599550053e-13       6.357904561622e-14       2.252382979870e-15 
  324       4.363911094746e-10       1.830407490630e-12       1.564004858298e-11       0.000000000000e+00       3.186425639288e-13       6.265961156197e-14       2.257332152891e-15 
  325       4.320255348781e-10       1.855557615966e-12       1.556059512459e-11       0.000000000000e+00       3.154663120350e-13       6.175191959561e-14       2.262002654022e-15 
  326       4.276830458713e-10       1.880644589468e-12       1.547611880895e-11       0.000000000000e+00       3.123309092595e-13       6.085590340480e-14       2.266396347521e-15 
  327       4.233647558633e-10       1.905659262976e-12       1.538665076853e-11       0.000000000000e+00       3.092360319602e-13       5.997148780078e-14       2.270515227549e-15 
  328       4.190717809448e-10       1.930592335966e-12       1.529222420638e-11       0.000000000000e+00       3.061813225749e-13       5.909858862739e-14       2.274361419343e-15 
  329       4.148052398213e-10       1.955434354626e-12       1.519287441455e-11       0.000000000000e+00       3.031663892781e-13       5.823711267000e-14       2.277937180390e-15 
  330       4.105662537461e-10       1.980175710922e-12       1.508863879260e-11       0.000000000000e+00       3.001908056391e-13       5.738695756454e-14       2.281244901605e-15 
  331       4.063559464537e-10       2.004806641665e-12       1.497955686610e-11       0.000000000000e+00       2.972541102784e-13       5.654801170648e-14       2.284287108508e-15 
  332       4.021754440928e-10       2.029317227581e-12       1.486567030512e-11       0.000000000000e+00       2.943558065257e-13       5.572015415979e-14       2.287066462393e-15 
  333       3.980258751597e-10       2.053697392382e-12       1.474702294268e-11       0.000000000000e+00       2.914953620767e-13       5.490325456593e-14       2.289585761511e-15 
  334       3.939083704312e-10       2.077936901835e-12       1.462366079331e-11       0.000000000000e+00       2.886722086507e-13       5.409717305287e-14       2.291847942242e-15 
  335       3.898240628982e-10       2.102025362827e-12       1.449563207143e-11       0.000000000000e+00       2.858857416479e-13       5.330176014402e-14       2.293856080269e-15 
  336       3.857740876985e-10       2.125952222438e-12       1.436298720996e-11       0.000000000000e+00       2.831353198064e-13       5.251685666726e-14       2.295613391756e-15 
  337       3.817595820505e-10       2.149706767008e-12       1.422577887870e-11       0.000000000000e+00       2.804202648598e-13       5.174229366390e-14       2.297123234524e-15 
  338       3.777816851857e-10       2.173278121209e-12       1.408406200288e-11       0.000000000000e+00       2.777398611944e-13       5.097789229766e-14       2.298389109224e-15 
  339       3.738415382826e-10       2.196655247109e-12       1.393789378166e-11       0.000000000000e+00       2.750933555063e-13       5.022346376370e-14       2.299414660514e-15 
  340       3.699402843993e-10       2.219826943243e-12       1.378733370654e-11       0.000000000000e+00       2.724799564591e-13       4.947880919754e-14       2.300203678235e-15 
  341       3.660790684071e-10       2.242781843687e-12       1.363244357992e-11       0.000000000000e+00       2.698988343408e-13       4.874371958408e-14       2.300760098586e-15 
  342       3.622590369236e-10       2.265508417118e-12       1.347328753358e-11       0.000000000000e+00       2.673491207213e-13       4.801797566659e-14       2.301088005298e-15 
  343       3.584813382458e-10       2.287994965889e-12       1.330993204713e-11       0.000000000000e+00       2.648299081098e-13       4.730134785567e-14       2.301191630813e-15 
  344       3.547471222835e-10       2.310229625099e-12       1.314244596652e-11       0.000000000000e+00       2.623402496118e-13       4.659359613827e-14       2.301075357455e-15 
  345       3.510575404921e-10       2.332200361657e-12       1.297090052253e-11       0.000000000000e+00       2.598791585864e-13       4.589446998664e-14       2.300743718610e-15 
  346       3.474137458063e-10       2.353894973355e-12       1.279536934927e-11       0.000000000000e+00       2.574456083041e-13       4.520370826732e-14       2.300201399899e-15 
  347       3.438168925729e-10       2.375301087934e-12       1.261592850262e-11       0.000000000000e+00       2.550385316034e-13       4.452103915015e-14       2.299453240352e-15 
  348       3.402681364843e-10       2.396406162157e-12       1.243265647877e-11       0.000000000000e+00       2.526568205487e-13       4.384618001722e-14       2.298504233589e-15 
  349       3.367685344478e-10       2.417198625765e-12       1.224563046422e-11       0.000000000000e+00       2.502995307287e-13       4.317888950785e-14       2.297358640409e-15 
  350       3.333187397411e-10       2.437671367714e-12       1.205491487603e-11       0.000000000000e+00       2.479665042212e-13       4.251912622557e-14       2.296017283494e-15 
  351       3.299192940636e-10       2.457818392923e-12       1.186057238179e-11       0.000000000000e+00       2.456577718337e-13       4.186689644515e-14       2.294480142636e-15 
  352       3.265707262929e-10       2.477633690649e-12       1.166266763984e-11       0.000000000000e+00       2.433733506555e-13       4.122220253183e-14       2.292747233485e-15 
  353       3.232735523201e-10       2.497111234672e-12       1.146126731404e-11       0.000000000000e+00       2.411132439159e-13       4.058504290152e-14       2.290818607846e-15 
  354       3.200282748840e-10       2.516244983497e-12       1.125644008861e-11       0.000000000000e+00       2.388774408429e-13       3.995541198103e-14       2.288694353986e-15 
  355       3.168353834066e-10       2.535028880543e-12       1.104825668285e-11       0.000000000000e+00       2.366659165212e-13       3.933330016823e-14       2.286374596933e-15 
  356       3.136953538278e-10       2.553456854337e-12       1.083678986598e-11       0.000000000000e+00       2.344786317509e-13       3.871869379228e-14       2.283859498781e-15 
  357       3.106086484401e-10       2.571522818710e-12       1.062211447189e-11       0.000000000000e+00       2.323155329053e-13       3.811157507383e-14       2.281149258991e-15 
  358       3.075757157238e-10       2.589220672987e-12       1.040430741393e-11       0.000000000000e+00       2.301765517896e-13       3.751192208522e-14       2.278244114696e-15 
  359       3.045969901816e-10       2.606544302186e-12       1.018344769972e-11       0.000000000000e+00       2.280616054992e-13       3.691970871066e-14       2.275144341001e-15 
  360       3.016728921738e-10       2.623487577207e-12       9.959616445913e-12       0.000000000000e+00       2.259705962781e-13       3.633490460650e-14       2.271850251285e-15 
  361       2.988038277530e-10       2.640044355028e-12       9.732896892979e-12       0.000000000000e+00       2.239034113769e-13       3.575747516134e-14       2.268362197508e-15 
  362       2.959901884991e-10       2.656208478898e-12       9.503374420003e-12       0.000000000000e+00       2.218599229116e-13       3.518738145632e-14       2.264680570508e-15 
  363       2.932323513539e-10       2.671973778531e-12       9.271136559459e-12       0.000000000000e+00       2.198399877215e-13       3.462458022526e-14       2.260805800307e-15 
  364       2.905306784565e-10       2.687334070300e-12       9.036273012005e-12       0.000000000000e+00       2.178434472279e-13       3.406902381489e-14       2.256738356414e-15 
  365       2.878855169777e-10       2.702283157431e-12       8.798875661260e-12       0.000000000000e+00       2.158701272922e-13       3.352066014506e-14       2.252478748126e-15 
  366       2.852971989553e-10       2.716814830195e-12       8.559038588597e-12       0.000000000000e+00       2.139198380742e-13       3.297943266893e-14       2.248027524829e-15 
  367       2.827660411287e-10       2.730922866104e-12       8.316858087920e-12       0.000000000000e+00       2.119923738908e-13       3.244528033317e-14       2.243385276305e-15 
  368       2.802923447740e-10       2.744601030103e-12       8.072432680457e-12       0.000000000000e+00       2.100875130737e-13       3.191813753816e-14       2.238552633030e-15 
  369       2.778763955386e-10       2.757843074764e-12       7.825863129540e-12       0.000000000000e+00       2.082050178285e-13       3.139793409823e-14       2.233530266482e-15 
  370       2.755184632765e-10       2.770642740483e-12       7.577252455394e-12       0.000000000000e+00       2.063446340923e-13       3.088459520180e-14       2.228318889436e-15 
  371       2.732188018829e-10       2.782993755666e-12       7.326705949920e-12       0.000000000000e+00       2.045060913926e-13       3.037804137164e-14       2.222919256273e-15 
  372       2.709776491292e-10       2.794889836933e-12       7.074331191480e-12       0.000000000000e+00       2.026891027054e-13       2.987818842505e-14       2.217332163282e-15 
  373       2.687952264978e-10       2.806324689302e-12       6.820238059685e-12       0.000000000000e+00       2.008933643133e-13       2.938494743405e-14       2.211558448957e-15 
  374       2.666717390173e-10       2.817292006390e-12       6.564538750178e-12       0.000000000000e+00       1.991185556644e-13       2.889822468559e-14       2.205598994308e-15 
  375       2.646073750969e-10       2.827785470602e-12       6.307347789420e-12       0.000000000000e+00       1.973643392300e-13       2.841792164179e-14       2.199454723156e-15 
  376       2.626023063616e-10       2.837798753327e-12       6.048782049476e-12       0.000000000000e+00       1.956303603636e-13       2.794393490009e-14       2.193126602440e-15 
  377       2.606566874873e-10       2.847325515134e-12       5.788960762797e-12       0.000000000000e+00       1.939162471586e-13       2.747615615346e-14       2.186615642518e-15 
  378       2.587706560351e-10       2.856359405958e-12       5.528005537012e-12       0.000000000000e+00       1.922216103070e-13       2.701447215065e-14       2.179922897470e-15 
  379       2.569443322869e-10       2.864894065303e-12       5.266040369707e-12       0.000000000000e+00       1.905460429577e-13       2.655876465634e-14       2.173049465400e-15 
  380       2.551778190796e-10       2.872923122430e-12       5.003191663212e-12       0.000000000000e+00       1.888891205746e-13       2.610891041136e-14       2.165996488741e-15 
  381       2.534712016405e-10       2.880440196553e-12       4.739588239389e-12       0.000000000000e+00       1.872504007953e-13       2.566478109291e-14       2.158765154552e-15 
  382       2.518245474221e-10       2.887438897030e-12       4.475361354414e-12       0.000000000000e+00       1.856294232893e-13       2.522624327475e-14       2.151356694828e-15 
  383       2.502379059367e-10       2.893912823561e-12       4.210644713564e-12       0.000000000000e+00       1.840257096160e-13       2.479315838738e-14       2.143772386796e-15 
  384       2.487113085919e-10       2.899855566379e-12       3.945574486003e-12       0.000000000000e+00       1.824387630837e-13       2.436538267828e-14       2.136013553222e-15 
  385       2.472447685246e-10       2.905260706443e-12       3.680289319564e-12       0.000000000000e+00       1.808680686073e-13       2.394276717210e-14       2.128081562710e-15 
  386       2.458382804368e-10       2.910121815635e-12       3.414930355538e-12       0.000000000000e+00       1.793130925669e-13       2.352515763086e-14       2.119977830010e-15 
  387       2.444918204300e-10       2.914432456949e-12       3.149641243459e-12       0.000000000000e+00       1.777732826661e-13       2.311239451414e-14       2.111703816314e-15 
  388       2.432053310908e-10       2.918187346976e-12       2.884555944535e-12       0.000000000000e+00       1.762481667718e-13       2.270434338288e-14       2.103261068680e-15 
  389       2.419786764703e-10       2.921385890880e-12       2.619761608820e-12       0.000000000000e+00       1.747376537978e-13       2.230098744558e-14       2.094651339306e-15 
  390       2.408116850965e-10       2.924028780028e-12       2.355334338454e-12       0.000000000000e+00       1.732417437975e-13       2.190233839576e-14       2.085876471309e-15 
  391       2.397041643958e-10       2.926116842757e-12       2.091351278683e-12       0.000000000000e+00       1.717604299367e-13       2.150840626543e-14       2.076938360345e-15 
  392       2.386559005156e-10       2.927651045496e-12       1.827890622940e-12       0.000000000000e+00       1.702936984303e-13       2.111919940946e-14       2.067838954942e-15 
  393       2.376666581479e-10       2.928632493878e-12       1.565031617920e-12       0.000000000000e+00       1.688415284795e-13       2.073472449004e-14       2.058580256835e-15 
  394       2.367361803523e-10       2.929062433863e-12       1.302854568653e-12       0.000000000000e+00       1.674038922086e-13       2.035498646108e-14       2.049164321296e-15 
  395       2.358641883791e-10       2.928942252853e-12       1.041440843588e-12       0.000000000000e+00       1.659807546021e-13       1.997998855257e-14       2.039593257472e-15 
  396       2.350503814927e-10       2.928273480809e-12       7.808728796606e-13       0.000000000000e+00       1.645720734420e-13       1.960973225505e-14       2.029869228715e-15 
  397       2.342944367946e-10       2.927057791372e-12       5.212341873779e-13       0.000000000000e+00       1.631777992444e-13       1.924421730396e-14       2.019994452920e-15 
  398       2.335960090465e-10       2.925297002979e-12       2.626093558897e-13       0.000000000000e+00       1.617978751969e-13       1.888344166410e-14       2.009971202853e-15 
  399       2.329547304935e-10       2.922993079979e-12       5.084058066981e-15       0.000000000000e+00       1.604322370955e-13       1.852740151401e-14       1.999801806491e-15 
  400       2.323702106876e-10       2.920148133755e-12      -2.512549444216e-13       0.000000000000e+00       1.590808132815e-13       1.817609123037e-14       1.989488647348e-15 
  401       2.318420363102e-10       2.916764423838e-12      -5.063197960335e-13       0.000000000000e+00       1.577435245787e-13       1.782950337241e-14       1.979034164818e-15 
  402       2.313697709960e-10       2.912844359028e-12      -7.600215422753e-13       0.000000000000e+00       1.564202842303e-13       1.748762866635e-14       1.968440854501e-15 
  403       2.309529551558e-10       2.908390498508e-12      -1.012270124626e-12       0.000000000000e+00       1.551109978361e-13       1.715045598977e-14       1.957711268540e-15 
  404       2.305911057994e-10       2.903405552966e-12      -1.262974375462e-12       0.000000000000e+00       1.538155632895e-13       1.681797235602e-14       1.946848015954e-15 
  405       2.302837163594e-10       2.897892385710e-12      -1.512042012979e-12       0.000000000000e+00       1.525338707142e-13       1.649016289865e-14       1.935853762972e-15 
  406       2.300302565138e-10       2.891854013787e-12      -1.759379636113e-12       0.000000000000e+00       1.512658024017e-13       1.616701085580e-14       1.924731233367e-15 
  407       2.298301720096e-10       2.885293609098e-12      -2.004892719471e-12       0.000000000000e+00       1.500112327482e-13       1.584849755461e-14       1.913483208789e-15 
  408       2.296828844857e-10       2.878214499524e-12      -2.248485608246e-12       0.000000000000e+00       1.487700281913e-13       1.553460239563e-14       1.902112529098e-15 
  409       2.295877912960e-10       2.870620170031e-12      -2.490061513147e-12       0.000000000000e+00       1.475420471475e-13       1.522530283722e-14       1.890622092699e-15 
  410       2.295442653329e-10       2.862514263802e-12      -2.729522505318e-12       0.000000000000e+00       1.463271399488e-13       1.492057437998e-14       1.879014856875e-15 
  411       2.295516548501e-10       2.853900583341e-12      -2.966769511264e-12       0.000000000000e+00       1.451251487802e-13       1.462039055112e-14       1.867293838123e-15 
  412       2.296092832861e-10       2.844783091604e-12      -3.201702307774e-12       0.000000000000e+00       1.439359076164e-13       1.432472288891e-14       1.855462112483e-15 
  413       2.297164490872e-10       2.835165913106e-12      -3.434219516843e-12       0.000000000000e+00       1.427592421587e-13       1.403354092705e-14       1.843522815874e-15 
  414       2.298724255304e-10       2.825053335045e-12      -3.664218600596e-12       0.000000000000e+00       1.415949697726e-13       1.374681217909e-14       1.831479144431e-15 
  415       2.300764605473e-10       2.814449808417e-12      -3.891595856215e-12       0.000000000000e+00       1.404428994240e-13       1.346450212286e-14       1.819334354833e-15 
  416       2.303277765464e-10       2.803359949137e-12      -4.116246410855e-12       0.000000000000e+00       1.393028316172e-13       1.318657418484e-14       1.807091764639e-15 
  417       2.306255702370e-10       2.791788539152e-12      -4.338064216575e-12       0.000000000000e+00       1.381745583311e-13       1.291298972459e-14       1.794754752624e-15 
  418       2.309690124518e-10       2.779740527565e-12      -4.556942045256e-12       0.000000000000e+00       1.370578629566e-13       1.264370801915e-14       1.782326759110e-15 
  419       2.313572479705e-10       2.767221031745e-12      -4.772771483529e-12       0.000000000000e+00       1.359525202336e-13       1.237868624746e-14       1.769811286299e-15 
  420       2.317893953426e-10       2.754235338453e-12      -4.985442927693e-12       0.000000000000e+00       1.348582961882e-13       1.211787947475e-14       1.757211898610e-15 
  421       2.322645467110e-10       2.740788904955e-12      -5.194845578645e-12       0.000000000000e+00       1.337749480693e-13       1.186124063694e-14       1.744532223008e-15 
  422       2.327817676347e-10       2.726887360139e-12      -5.400867436796e-12       0.000000000000e+00       1.327022242860e-13       1.160872052510e-14       1.731775949344e-15 
  423       2.333400969122e-10       2.712536505637e-12      -5.603395297002e-12       0.000000000000e+00       1.316398643445e-13       1.136026776977e-14       1.718946830681e-15 
  424       2.339385464049e-10       2.697742316940e-12      -5.802314743480e-12       0.000000000000e+00       1.305875987851e-13       1.111582882545e-14       1.706048683636e-15 
  425       2.345761008598e-10       2.682510944515e-12      -5.997510144739e-12       0.000000000000e+00       1.295451491193e-13       1.087534795497e-14       1.693085388706e-15 
  426       2.352517177328e-10       2.666848714927e-12      -6.188864648496e-12       0.000000000000e+00       1.285122277668e-13       1.063876721390e-14       1.680060890607e-15 
  427       2.359644109874e-10       2.650762343626e-12      -6.376274393107e-12       0.000000000000e+00       1.274885878464e-13       1.040603433862e-14       1.666978689732e-15 
  428       2.367135059885e-10       2.634259579030e-12      -6.559691684692e-12       0.000000000000e+00       1.264741745429e-13       1.017712673798e-14       1.653840296809e-15 
  429       2.374983929329e-10       2.617348582558e-12      -6.739083278987e-12       0.000000000000e+00       1.254689787660e-13       9.952028287221e-15       1.640646726322e-15 
  430       2.383184435360e-10       2.600037720181e-12      -6.914416301809e-12       0.000000000000e+00       1.244729877318e-13       9.730721487700e-15       1.627399000638e-15 
  431       2.391730109099e-10       2.582335563687e-12      -7.085658253317e-12       0.000000000000e+00       1.234861849327e-13       9.513187456473e-15       1.614098150004e-15 
  432       2.400614294424e-10       2.564250891930e-12      -7.252777012266e-12       0.000000000000e+00       1.225085501066e-13       9.299405915897e-15       1.600745212545e-15 
  433       2.409830146746e-10       2.545792692091e-12      -7.415740840270e-12       0.000000000000e+00       1.215400592074e-13       9.089355183226e-15       1.587341234268e-15 
  434       2.419370631797e-10       2.526970160938e-12      -7.574518386053e-12       0.000000000000e+00       1.205806843741e-13       8.883012160208e-15       1.573887269056e-15 
